City,Product ID,Order ID,First Name,Last Name,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit,Latitude,Longitude
Arlington,Product1,884520709,Diego,Austin,8189,81.73,56.67,669286.97,464070.63,205216.34,32.76041,-97.11538
Fort Worth,Product2,938209950,Marcus,Sabo,6028,81.73,56.67,492668.44,341606.76,151061.68,32.62753,-97.32057
Dallas,Product1,804650962,Ilana,Plummer,2956,9.33,6.92,27579.48,20455.52,7123.96,32.76896,-96.83581
San Antonio,Product3,747955071,Kelley,Griswold,5382,109.28,35.84,588144.96,192890.88,395254.08,29.56812,-98.38514
San Antonio,Product1,202546107,Chet,Hussey,6749,154.06,90.93,1039750.94,613686.57,426064.37,29.45442,-98.55128
San Antonio,Product1,923160398,Cornelius,Gilmore,2531,109.28,35.84,276587.68,90711.04,185876.64,29.41784,-98.655
San Antonio,Product1,234846770,Brendan,Todd,5233,9.33,6.92,48823.89,36212.36,12611.53,29.46628,-98.60258
Waco,Product1,482966554,Janine,Napier,9391,651.21,524.96,6115513.11,4929899.36,1185613.75,31.52508,-97.17107
Commerce,Product1,483193576,Orval,Shores,6572,9.33,6.92,61316.76,45478.24,15838.52,33.2498,-95.90045
Port Arthur,Product1,471514165,Libby,Romano,374,154.06,90.93,57618.44,34007.82,23610.62,29.91551,-93.87754
San Antonio,Product2,754227149,Luke,Walston,1429,651.21,524.96,930579.09,750167.84,180411.25,29.47161,-98.49934
Richland Hills,Product2,357943856,Olin,Dye,2396,255.28,159.42,611650.88,381970.32,229680.56,32.82091,-97.23173
Baytown,Product2,179588115,Lakeshia,Schubert,2969,81.73,56.67,242656.37,168253.23,74403.14,29.73917,-94.9543
Houston,Product2,736396253,Melodie,Francis,4870,421.89,364.69,2054604.3,1776040.3,278564,29.57834,-95.12145
Houston,Product1,815917098,Pat,Quintero,6856,437.2,263.33,2997443.2,1805390.48,1192052.72,29.73554,-95.30635
Arlington,Product1,626011979,Royce,Serna,9711,109.28,35.84,1061218.08,348042.24,713175.84,32.70843,-97.08686
Dallas,Product1,444854724,Eusebia,Skidmore,1253,81.73,56.67,102407.69,71007.51,31400.18,32.83649,-96.77029
New Caney,Product1,170931661,Laurence,Eaton,1332,421.89,364.69,561957.48,485767.08,76190.4,30.15489,-95.21373
Houston,Product1,673041617,Etta,Davidson,6826,668.27,502.54,4561611.02,3430338.04,1131272.98,29.96374,-95.54328
Dallas,Product1,640295922,Hector,Broome,6647,255.28,159.42,1696846.16,1059664.74,637181.42,32.76991,-96.7675
Denton,Product1,632118403,Kyoko,Fredrickson,6737,154.06,90.93,1037902.22,612595.41,425306.81,33.20675,-97.15068
Arlington,Product1,828245389,Michel,Dugan,5071,651.21,524.96,3302285.91,2662072.16,640213.75,32.65966,-97.13507
Fort Worth,Product1,578725707,Brent,Sweet,6652,205.7,117.11,1368316.4,779015.72,589300.68,32.75408,-97.33294
Dallas,Product1,653920686,Meredith,Mcmullin,8517,152.58,97.44,1299523.86,829896.48,469627.38,32.94033,-96.82175
Houston,Product1,994504153,Rayford,Hedgepeth,4734,9.33,6.92,44168.22,32759.28,11408.94,29.81226,-95.42538
Houston,Product2,261462438,Ray,Jensen,1400,668.27,502.54,935578,703556,232022,29.82937,-95.42951
Rowlett,Product1,786094367,Novella,Strain,1647,668.27,502.54,1100640.69,827683.38,272957.31,32.90265,-96.57013
Lewisville,Product1,920011270,Lavonna,Webb,634,421.89,364.69,267478.26,231213.46,36264.8,33.04228,-97.0241
Plano,Product2,885136973,Margot,Hutcherson,555,154.06,90.93,85503.3,50466.15,35037.15,33.02685,-96.77054
Fort Worth,Product1,523707807,Lucio,Stoddard,5633,154.06,90.93,867819.98,512208.69,355611.29,32.75307,-97.43049
Fort Worth,Product1,648272597,Jarod,Schuster,7122,668.27,502.54,4759418.94,3579089.88,1180329.06,32.75301,-97.36309
Fort Worth,Product1,791692674,Loreta,Wallace,8310,9.33,6.92,77532.3,57505.2,20027.1,32.67987,-97.4145
Amarillo,Product1,557141864,Kristina,Bingham,9513,255.28,159.42,2428478.64,1516562.46,911916.18,35.20764,-101.83833
Austin,Product1,968106496,Nathaniel,Nava,3080,668.27,502.54,2058271.6,1547823.2,510448.4,30.35282,-97.73286
Austin,Product1,418385398,Abby,Chong,8392,9.33,6.92,78297.36,58072.64,20224.72,30.27452,-97.80068
Dallas,Product2,522089898,Reginald,Walling,6858,9.33,6.92,63985.14,47457.36,16527.78,32.91202,-96.73531
Dallas,Product1,263643825,Lashaun,Barry,6921,154.06,90.93,1066249.26,629326.53,436922.73,32.82044,-96.84762
Denison,Product1,947783505,Ollie,Newsome,9056,255.28,159.42,2311815.68,1443707.52,868108.16,33.75543,-96.53737
Duncanville,Product1,349557769,Jeanice,Phelan,767,668.27,502.54,512563.09,385448.18,127114.91,32.64942,-96.90844
Farmers Branch,Product1,364327943,Francisco,Ezell,1589,109.28,35.84,173645.92,56949.76,116696.16,32.9222,-96.90277
Fredericksburg,Product1,257767856,Vaughn,Boyer,8092,81.73,56.67,661359.16,458573.64,202785.52,30.27449,-98.87144
Grand Prairie,Product1,715863835,Noemi,Hightower,8872,154.06,90.93,1366820.32,806730.96,560089.36,32.79319,-97.05653
Houston,Product3 ,694914710,Antony,Crowley,9560,437.2,263.33,4179632,2517434.8,1662197.2,29.6864,-95.50869
Houston,Product1,571531808,Manuel,Rosser,7818,255.28,159.42,1995779.04,1246345.56,749433.48,29.79277,-95.5448
Levelland,Product1,792638957,Jae,Rasmussen,8336,205.7,117.11,1714715.2,976228.96,738486.24,33.58529,-102.37669
Longview,Product1,525472486,Jonas,Manley,7840,255.28,159.42,2001395.2,1249852.8,751542.4,32.54112,-94.74604
Midland,Product1,807581222,Britt,Goldman,85,152.58,97.44,12969.3,8282.4,4686.9,31.99245,-102.09809
Richardson,Product1,496826493,Lianne,Warner,855,9.33,6.92,7977.15,5916.6,2060.55,32.97532,-96.71259
Sugar Land,Product2,321382129,Bret,Grenier,2969,152.58,97.44,453010.02,289299.36,163710.66,29.59658,-95.61698
Tyler,Product1,629734456,Alverta,Furr,1274,9.33,6.92,11886.42,8816.08,3070.34,32.29882,-95.2994
Denison,Product1,940682303,Laurena,Klein,7652,205.7,117.11,1574016.4,896125.72,677890.68,33.75633,-96.53864
Amarillo,Product1,393336999,Nola,Spinks,6014,81.73,56.67,491524.22,340813.38,150710.84,35.20609,-101.83945
Austin,Product1,897122371,Kermit,Gallo,7300,9.33,6.92,68109,50516,17593,30.46397,-97.7946
Austin,Product1,381774747,Les,Langford,4486,9.33,6.92,41854.38,31043.12,10811.26,30.46023,-97.79423
Amarillo,Product1,447342956,Jay,Abernathy,7576,255.28,159.42,1934001.28,1207765.92,726235.36,35.1902,-101.90052
Denton,Product1,514188325,Lennie,Donohue,8607,154.06,90.93,1325994.42,782634.51,543359.91,33.22944,-97.14598
Dallas,Product1,972984683,Maisie,Levin,6644,421.89,364.69,2803037.16,2423000.36,380036.8,32.74323,-96.83235
Desoto,Product2,934718358,Coleman,Gary,2789,154.06,90.93,429673.34,253603.77,176069.57,32.60451,-96.84057
Mesquite,Product1,480688178,Kristopher,Redmond,5169,152.58,97.44,788686.02,503667.36,285018.66,32.81086,-96.61576
Abilene,Product3,212505471,Billy,Noe,3946,668.27,502.54,2636993.42,1983022.84,653970.58,32.39471,-99.76365
Beaumont,Product1,802094066,Veola,Bobbitt,6313,109.28,35.84,689884.64,226257.92,463626.72,30.12574,-94.15647
Beaumont,Product1,741690289,Kandi,Carrillo,1494,421.89,364.69,630303.66,544846.86,85456.8,30.05738,-94.09371
Plano,Product2,393842971,Augustine,Thorn,5742,109.28,35.84,627485.76,205793.28,421692.48,33.02737,-96.79619
Midland,Product1,641413438,Dino,Legg,7345,152.58,97.44,1120700.1,715696.8,405003.3,32.03226,-102.12565
Denton,Product1,637575519,Dan,Alonso,1619,437.2,263.33,707826.8,426331.27,281495.53,33.19169,-97.10464
Bellmead,Product1,955815541,Dion,Spaulding,5914,437.2,263.33,2585600.8,1557333.62,1028267.18,31.59944,-97.10817
Coppell,Product1,439932334,Barrett,Reese,4609,205.7,117.11,948071.3,539759.99,408311.31,32.9453,-96.99345
Austin,Product1,254037225,Morgan,Schreiber,4115,255.28,159.42,1050477.2,656013.3,394463.9,30.26179,-97.71892
Fort Worth,Product1,732554042,Brenton,Otoole,7875,437.2,263.33,3442950,2073723.75,1369226.25,32.72044,-97.22609
Houston,Product1,930219113,Edmund,Gamez,1362,651.21,524.96,886948.02,714995.52,171952.5,29.8521,-95.25099
Arlington,Product1,872081267,Maxwell,Arriaga,7081,47.45,31.79,335993.45,225104.99,110888.46,32.67889,-97.19696
Greenville,Product1,203501832,Salvatore,Covey,9569,651.21,524.96,6231428.49,5023342.24,1208086.25,33.11043,-96.10958
Houston,Product1,440154635,Archie,Grove,393,109.28,35.84,42947.04,14085.12,28861.92,29.74057,-95.46387
Watauga,Product1,918026006,Leif,Seymour,3151,81.73,56.67,257531.23,178567.17,78964.06,32.86044,-97.23971
Nederland,Product1,143414771,Sydney,Henson,8473,668.27,502.54,5662251.71,4258021.42,1404230.29,29.959,-93.98241
Austin,Product1,742932260,Aleisha,Billups,9020,154.06,90.93,1389621.2,820188.6,569432.6,30.36836,-97.69404
Grand Prairie,Product2,913502299,Newton,Spivey,4485,154.06,90.93,690959.1,407821.05,283138.05,32.74783,-96.99432
Houston,Product1,272361218,Herman,Atkinson,6592,152.58,97.44,1005807.36,642324.48,363482.88,29.7061,-95.44196
Friendswood,Product1,307057845,Lamar,Cortez,4095,154.06,90.93,630875.7,372358.35,258517.35,29.46571,-95.22631
Cypress,Product2,325453507,Bong,Driver,7780,47.45,31.79,369161,247326.2,121834.8,29.98989,-95.6567
Allen,Product1,605722033,Alejandrina,Martens,5465,255.28,159.42,1395105.2,871230.3,523874.9,33.10085,-96.70113
Orange,Product1,146349751,Donetta,Dayton,6999,154.06,90.93,1078265.94,636419.07,441846.87,30.1192,-93.7476
Baton Rouge,Product1,716135489,Evelyn,Yeager,9260,9.33,6.92,86395.8,64079.2,22316.6,30.35499,-91.10987
Venice,Product2,104190576,Ricardo,Damon,1162,421.89,364.69,490236.18,423769.78,66466.4,27.09988,-82.41907
Sarasota,Product2,669938838,Hobert,Weiss,8645,255.28,159.42,2206895.6,1378185.9,828709.7,27.33823,-82.53093
Palm Beach Gardens,Product2,793116605,Quiana,Troy,9683,651.21,524.96,6305666.43,5083187.68,1222478.75,26.84649,-80.08767
Naples,Product1,723772704,Edythe,Helm,9282,668.27,502.54,6202882.14,4664576.28,1538305.86,26.2495,-81.80089
Fort Myers,Product1,332268464,Michael,Lindquist,4477,205.7,117.11,920918.9,524301.47,396617.43,26.55072,-81.88495
Austin,Product2,459277713,Khadijah,Billings,9336,421.89,364.69,3938765.04,3404745.84,534019.2,30.41278,-97.68945
Phoenix,Product1,665786778,Cody,Lundgren,9958,9.33,6.92,92908.14,68909.36,23998.78,33.45091,-112.07382
Buckeye,Product1,583094489,Mahalia,Spencer,9472,668.27,502.54,6329853.44,4760058.88,1569794.56,33.37048,-112.58601
Carefree,Product1,362812173,Jeffrey,Griffiths,3039,205.7,117.11,625122.3,355897.29,269225.01,33.82381,-111.92367
Glendale,Product1,226863658,Jasper,Mcclellan,2853,152.58,97.44,435310.74,277996.32,157314.42,33.53922,-112.18237
Grand Canyon,Product2,917485272,Chandra,Braden,3136,255.28,159.42,800558.08,499941.12,300616.96,36.05444,-112.12058
Lake Havasu City,Product1,547225844,Renata,Best,5143,81.73,56.67,420337.39,291453.81,128883.58,34.47598,-114.33041
Glendale,Product1,448946702,Will,Hutchings,2161,668.27,502.54,1444131.47,1085988.94,358142.53,33.50956,-112.18342
Scottsdale,Product1,225821673,Maragret,Otoole,4506,437.2,263.33,1970023.2,1186564.98,783458.22,33.46568,-111.92225
Mesa,Product3,901337087,Guillermo,Jasso,4529,47.45,31.79,214901.05,143976.91,70924.14,33.41655,-111.83995
Payson,Product1,869291770,Erminia,Ahern,1607,668.27,502.54,1073909.89,807581.78,266328.11,34.23896,-111.32291
Phoenix,Product1,843797051,Willette,Holcombe,7153,255.28,159.42,1826017.84,1140331.26,685686.58,33.5108,-112.04752
Phoenix,Product1,709276759,Orpha,Harley,9610,109.28,35.84,1050180.8,344422.4,705758.4,33.49483,-112.12867
Phoenix,Product1,870467221,Lindsey,Tennant,9449,9.33,6.92,88159.17,65387.08,22772.09,33.43687,-112.04877
Phoenix,Product1,902417266,Lenard,Whaley,4178,255.28,159.42,1066559.84,666056.76,400503.08,33.48987,-112.07395
Phoenix,Product1,900488221,Fritz,Wilbur,3330,651.21,524.96,2168529.3,1748116.8,420412.5,33.539,-112.06508
Phoenix,Product1,130353915,Herbert,Mcmahon,3475,109.28,35.84,379748,124544,255204,33.52529,-112.09969
Phoenix,Product1,178000676,Gudrun,Sylvester,3210,437.2,263.33,1403412,845289.3,558122.7,33.45126,-112.09912
Phoenix,Product1,899727332,Shanika,Zielinski,8166,47.45,31.79,387476.7,259597.14,127879.56,33.50942,-111.9862
Phoenix,Product2,872145211,Duane,Kidd,6004,255.28,159.42,1532701.12,957157.68,575543.44,33.48248,-112.0302
Phoenix,Product1,542178142,Jae,Olsen,1415,651.21,524.96,921462.15,742818.4,178643.75,33.48094,-112.08303
Prescott,Product2,877062451,Mignon,Gatlin,1124,47.45,31.79,53333.8,35731.96,17601.84,34.54192,-112.47189
Safford,Product1,214346969,Yon,Dickson,8886,81.73,56.67,726252.78,503569.62,222683.16,32.83321,-109.7103
San Luis,Product1,111893022,Antony,Weller,486,255.28,159.42,124066.08,77478.12,46587.96,32.48887,-114.78232
Scottsdale,Product1,397874438,Greg,Renfro,8743,47.45,31.79,414855.35,277939.97,136915.38,33.5814,-111.92611
Scottsdale,Product1,520777547,Fredric,Creamer,8504,109.28,35.84,929317.12,304783.36,624533.76,33.49447,-111.92613
Show Low,Product2,899401175,Aline,Galbraith,1649,9.33,6.92,15385.17,11411.08,3974.09,34.25285,-110.02869
Tucson,Product1,672856652,Ollie,Fuentes,2091,668.27,502.54,1397352.57,1050811.14,346541.43,32.19971,-110.96846
Tempe,Product2,850567805,Ernestina,Stjohn,770,421.89,364.69,324855.3,280811.3,44044,33.42079,-111.94004
Tucson,Product1,262270963,Margy,Truitt,661,152.58,97.44,100855.38,64407.84,36447.54,32.22189,-110.97098
Tucson,Product1,508014953,Emilio,Dillon,1769,205.7,117.11,363883.3,207167.59,156715.71,32.20705,-110.86113
Tucson,Product1,108161103,Ludivina,Burkholder,6129,9.33,6.92,57183.57,42412.68,14770.89,32.25158,-110.94395
Tucson,Product1,353383243,Frank,Jamison,2809,651.21,524.96,1829248.89,1474612.64,354636.25,32.22166,-110.92757
Tucson,Product1,354667699,Graham,Dent,2908,651.21,524.96,1893718.68,1526583.68,367135,32.23389,-110.95676
Tucson,Product2,193313300,Luther,Roybal,4556,154.06,90.93,701897.36,414277.08,287620.28,32.23627,-110.89184
Green Valley,Product1,470931375,Leroy,Lumpkin,7914,47.45,31.79,375519.3,251586.06,123933.24,31.87039,-110.99337
Willcox,Product1,959445750,Anika,Jamison,173,152.58,97.44,26396.34,16857.12,9539.22,32.25121,-109.83265
Yuma,Product1,151092755,Georgia,Robertson,559,109.28,35.84,61087.52,20034.56,41052.96,32.69861,-114.62129
Phoenix,Product1,208421218,Raymon,Walston,5325,9.33,6.92,49682.25,36849,12833.25,33.64265,-112.03092
Flagstaff,Product1,214292466,Quinn,Roderick,2758,152.58,97.44,420815.64,268739.52,152076.12,35.18175,-111.66123
Peoria,Product2,221880328,Jarod,Lankford,8175,255.28,159.42,2086914,1303258.5,783655.5,33.58046,-112.26986
Phoenix,Product1,804671132,Elijah,Wilde,8924,47.45,31.79,423443.8,283693.96,139749.84,33.50965,-112.02467
Tucson,Product1,806463706,Tomi,Nation,9387,205.7,117.11,1930905.9,1099311.57,831594.33,32.31612,-110.97634
Flagstaff,Product1,491369378,Dalene,Booth,5973,154.06,90.93,920200.38,543124.89,377075.49,35.19979,-111.64932
Tempe,Product1,193811976,Sung,Zimmerman,2126,437.2,263.33,929487.2,559839.58,369647.62,33.40737,-111.94562
Wickenburg,Product1,768527829,Shoshana,Malcolm,3318,154.06,90.93,511171.08,301705.74,209465.34,33.96578,-112.74598
Tucson,Product1,440565764,Darin,Armstead,2055,47.45,31.79,97509.75,65328.45,32181.3,32.17782,-110.98061
Tempe,Product1,655287110,Irvin,Keeling,2873,668.27,502.54,1919939.71,1443797.42,476142.29,33.39301,-111.91036
Sun City,Product1,228365695,Eladia,Guest,7339,421.89,364.69,3096250.71,2676459.91,419790.8,33.60495,-112.2818
Bullhead City,Product1,295787847,Adriana,Osburn,9052,255.28,159.42,2310794.56,1443069.84,867724.72,35.11677,-114.59894
Phoenix,Product1,263852393,Viki,Carrera,8641,255.28,159.42,2205874.48,1377548.22,828326.26,33.38887,-112.07331
Phoenix,Product1,959170663,Garret,Rincon,8769,47.45,31.79,416089.05,278766.51,137322.54,33.49027,-112.11701
Prescott,Product1,578666484,Sheldon,Connor,9127,9.33,6.92,85154.91,63158.84,21996.07,34.55512,-112.48163
Mesa,Product1,539576184,Domingo,West,1438,154.06,90.93,221538.28,130757.34,90780.94,33.45191,-111.70963
Tempe,Product1,529448592,Peggy,Garrison,4459,668.27,502.54,2979815.93,2240825.86,738990.07,33.38017,-111.92832
Fountain Hills,Product2,756145036,Tyler,Merritt,8974,154.06,90.93,1382534.44,816005.82,566528.62,33.60457,-111.71881
Phoenix,Product2,597839343,Antonette,Michael,2802,81.73,56.67,229007.46,158789.34,70218.12,33.5516,-112.09965
Glendale,Product1,853017842,Collette,Carbajal,5790,651.21,524.96,3770505.9,3039518.4,730987.5,33.56972,-112.15168
Tucson,Product1,590479362,Reed,Cobbs,4820,255.28,159.42,1230449.6,768404.4,462045.2,32.27878,-110.97825
Mesa,Product1,299335229,Tonya,Trevino,8801,437.2,263.33,3847797.2,2317567.33,1530229.87,33.39318,-111.84098
Yuma,Product1,539009273,Guillermo,Stacey,3677,109.28,35.84,401822.56,131783.68,270038.88,32.69939,-114.65053
Sun City,Product1,589237821,Wanetta,Pedersen,7420,81.73,56.67,606436.6,420491.4,185945.2,33.63821,-112.27751
Cottonwood,Product1,700069701,Katherina,Palmer,5037,154.06,90.93,776000.22,458014.41,317985.81,34.72873,-112.01017
Nogales,Product1,741866242,Bulah,Jarrell,3562,668.27,502.54,2380377.74,1790047.48,590330.26,31.36699,-110.93569
Scottsdale,Product1,655301272,Leo,Meadows,7064,205.7,117.11,1453064.8,827265.04,625799.76,33.54473,-111.90515
Phoenix,Product1,901361119,Tamesha,Hendon,1640,47.45,31.79,77818,52135.6,25682.4,33.58202,-112.12271
Sedona,Product1,211344611,Kathie,Huff,422,152.58,97.44,64388.76,41119.68,23269.08,34.86269,-111.78369
Tempe,Product1,536863076,Dinorah,Gaytan,8569,47.45,31.79,406599.05,272408.51,134190.54,33.39277,-111.97548
Tucson,Product1,299840342,Rolland,Bishop,8275,81.73,56.67,676315.75,468944.25,207371.5,32.28639,-110.94314
Mesa,Product1,242512738,Shannon,Bannister,3763,109.28,35.84,411220.64,134865.92,276354.72,33.41566,-111.68093
Tucson,Product1,277429091,Cheryle,Proctor,6288,109.28,35.84,687152.64,225361.92,461790.72,32.221,-110.80637
Tucson,Product1,837450730,Shizuko,Norris,9136,154.06,90.93,1407492.16,830736.48,576755.68,32.25072,-110.84144
Apache Junction,Product1,625751483,Nakita,Gragg,2624,81.73,56.67,214459.52,148702.08,65757.44,33.41533,-111.55878
Phoenix,Product1,665817677,Sherell,Irving,9102,9.33,6.92,84921.66,62985.84,21935.82,33.48052,-112.18344
Casa Grande,Product1,251448142,Tonisha,Akins,7948,9.33,6.92,74154.84,55000.16,19154.68,32.87955,-111.73523
Phoenix,Product1,996754205,David,Fiore,574,255.28,159.42,146530.72,91507.08,55023.64,33.64001,-112.09682
Chandler,Product1,986159694,Mark,Laporte,5423,154.06,90.93,835467.38,493113.39,342353.99,33.30611,-111.86129
Sierra Vista,Product2,624400937,Juliette,Back,2968,668.27,502.54,1983425.36,1491538.72,491886.64,31.55454,-110.25807
Tucson,Product1,386526763,Marlon,Salter,713,81.73,56.67,58273.49,40405.71,17867.78,32.3512,-110.97493
Phoenix,Product1,367898499,Catrina,Smith,8196,437.2,263.33,3583291.2,2158252.68,1425038.52,33.59592,-112.01317
Phoenix,Product2,734189975,Karoline,Outlaw,1984,205.7,117.11,408108.8,232346.24,175762.56,33.34894,-111.98094
Sun City West,Product1,371387517,Quentin,Lash,674,437.2,263.33,294672.8,177484.42,117188.38,33.65662,-112.35136
Tucson,Product1,935789954,Lupe,Hunter,9898,47.45,31.79,469660.1,314657.42,155002.68,32.30829,-110.89349
Parker,Product1,104008615,Roberto,Felder,7315,205.7,117.11,1504695.5,856659.65,648035.85,34.15302,-114.28265
Green Valley,Product1,122967326,Shawn,Wallen,7619,47.45,31.79,361521.55,242208.01,119313.54,31.8515,-110.99649
Phoenix,Product1,159902417,Marylou,Chastain,7533,255.28,159.42,1923024.24,1200910.86,722113.38,33.55361,-112.13425
Tucson,Product1,352362716,Armando,Vanhorn,813,421.89,364.69,342996.57,296492.97,46503.6,32.19167,-110.7894
Mesa,Product1,458209550,Ronna,Burden,3243,47.45,31.79,153880.35,103094.97,50785.38,33.37853,-111.87275
Glendale,Product1,305616748,Mark,Ervin,7642,205.7,117.11,1571959.4,894954.62,677004.78,33.63966,-112.1349
Scottsdale,Product1,243070638,Roxie,Frye,8858,651.21,524.96,5768418.18,4650095.68,1118322.5,33.69862,-111.89199
Tucson,Product1,689370048,Jeanne,Cooper,8771,81.73,56.67,716853.83,497052.57,219801.26,32.33699,-111.04701
Phoenix,Product1,783626306,Hosea,Courtney,1293,47.45,31.79,61352.85,41104.47,20248.38,33.59818,-111.98075
Lakeside,Product1,635263240,Rene,Nielsen,7364,47.45,31.79,349421.8,234101.56,115320.24,34.14315,-109.95612
Gilbert,Product1,874017179,Elicia,Pitcher,9961,81.73,56.67,814112.53,564489.87,249622.66,33.36498,-111.78993
Phoenix,Product1,399936950,Katerine,Zook,9086,651.21,524.96,5916894.06,4769786.56,1147107.5,33.61081,-112.1507
Kingman,Product1,433383882,Jeffrey,Hand,6776,154.06,90.93,1043910.56,616141.68,427768.88,35.23176,-114.03699
Mohave Valley,Product1,465031802,Willis,Mccleary,2099,421.89,364.69,885547.11,765484.31,120062.8,34.86597,-114.59782
Prescott Valley,Product1,505867040,Royal,Armstead,6153,109.28,35.84,672399.84,220523.52,451876.32,34.60922,-112.3132
Sedona,Product1,637188422,Rupert,Steinberg,7069,437.2,263.33,3090566.8,1861479.77,1229087.03,34.77799,-111.76307
Chino Valley,Product1,560607278,Miriam,Kurtz,5006,154.06,90.93,771224.36,455195.58,316028.78,34.81794,-112.39584
Tucson,Product1,948047435,Noelia,Cortez,7159,437.2,263.33,3129914.8,1885179.47,1244735.33,32.13386,-111.02968
Scottsdale,Product1,291745221,Freda,Pope,2749,437.2,263.33,1201862.8,723894.17,477968.63,33.52691,-111.92568
Mesa,Product1,754249465,Serita,Archie,8033,255.28,159.42,2050664.24,1280620.86,770043.38,33.4154,-111.73698
Tucson,Product1,518421494,Leon,Bundy,1296,205.7,117.11,266587.2,151774.56,114812.64,32.25068,-111.01299
Mesa,Product2,537435138,Waldo,Centeno,7855,255.28,159.42,2005224.4,1252244.1,752980.3,33.45176,-111.78691
Chandler,Product1,484776723,Edwardo,Sauer,5060,47.45,31.79,240097,160857.4,79239.6,33.33469,-111.85914
Phoenix,Product1,104245078,Salvador,Enriquez,7290,9.33,6.92,68015.7,50446.8,17568.9,33.64022,-112.06501
Scottsdale,Product1,559951531,Dan,Sisk,956,47.45,31.79,45362.2,30391.24,14970.96,33.58241,-111.88626
Peoria,Product1,386319911,Patricia,Alfonso,9501,154.06,90.93,1463724.06,863925.93,599798.13,33.63801,-112.2241
Camp Verde,Product1,438086545,Santiago,Piazza,8399,154.06,90.93,1293949.94,763721.07,530228.87,34.56576,-111.86139
Glendale,Product2,740300261,Geraldo,Orozco,153,255.28,159.42,39057.84,24391.26,14666.58,33.58159,-112.20134
Tucson,Product1,938322389,Dallas,Foy,9301,255.28,159.42,2374359.28,1482765.42,891593.86,32.44084,-110.93403
Phoenix,Product1,747826755,Sheridan,Ma,7410,651.21,524.96,4825466.1,3889953.6,935512.5,33.30534,-111.99665
Scottsdale,Product1,404799687,Sueann,Pauley,8078,668.27,502.54,5398285.06,4059518.12,1338766.94,33.64062,-111.97421
Mesa,Product1,215540015,Tenisha,Cruz,1935,81.73,56.67,158147.55,109656.45,48491.1,33.38321,-111.68566
Lake Havasu City,Product2,106659066,Isaias,Wood,1643,81.73,56.67,134282.39,93108.81,41173.58,34.50294,-114.34798
Tucson,Product1,975080668,Marguerite,Carrasco,6893,154.06,90.93,1061935.58,626780.49,435155.09,32.20693,-110.9042
Oro Valley,Product1,638041150,Samuel,Ngo,9410,255.28,159.42,2402184.8,1500142.2,902042.6,32.39948,-110.95618
Phoenix,Product1,583089339,Antonette,Maldonado,7948,437.2,263.33,3474865.6,2092946.84,1381918.76,33.31555,-112.00523
Phoenix,Product2,118086564,Marita,Lind,3293,152.58,97.44,502445.94,320869.92,181576.02,33.61067,-112.06552
Glendale,Product1,421206653,Stuart,Caraballo,3264,651.21,524.96,2125549.44,1713469.44,412080,33.6107,-112.18371
Tucson,Product1,490935933,Santos,Mota,7707,109.28,35.84,842220.96,276218.88,566002.08,32.25063,-110.90911
Tucson,Product1,296073234,Gail,Spurgeon,3504,255.28,159.42,894501.12,558607.68,335893.44,32.23547,-110.82564
Tucson,Product2,325729882,Kayce,Graham,9565,255.28,159.42,2441753.2,1524852.3,916900.9,32.20632,-110.79156
Glendale,Product1,239329707,Kimi,Ruffin,1834,109.28,35.84,200419.52,65730.56,134688.96,33.52393,-112.15309
Tucson,Product1,216609036,Tommye,Groce,8282,47.45,31.79,392980.9,263284.78,129696.12,32.19188,-110.84351
Chandler,Product1,507616698,Bryant,Searcy,3916,9.33,6.92,36536.28,27098.72,9437.56,33.32063,-111.87482
Peoria,Product1,982714021,Dannielle,Abel,5772,154.06,90.93,889234.32,524847.96,364386.36,33.59589,-112.21887
Phoenix,Product1,682574832,Shandra,Coley,7916,109.28,35.84,865060.48,283709.44,581351.04,33.48045,-112.01657
Glendale,Product1,968185460,Cole,Whitehurst,6448,152.58,97.44,983835.84,628293.12,355542.72,33.52387,-112.20422
Gilbert,Product1,570844733,Kristi,Fanning,4497,9.33,6.92,41957.01,31119.24,10837.77,33.33529,-111.80829
Phoenix,Product1,542163980,Wilton,Morrison,7224,255.28,159.42,1844142.72,1151650.08,692492.64,33.45091,-112.07379
Scottsdale,Product1,204067027,Roxann,Hamer,6823,421.89,364.69,2878555.47,2488279.87,390275.6,33.61002,-111.89234
Tucson,Product1,298790204,Alfonso,Stonge,7516,109.28,35.84,821348.48,269373.44,551975.04,32.2214,-110.8583
Scottsdale,Product1,738882339,Alan,Gold,558,205.7,117.11,114780.6,65347.38,49433.22,33.64064,-111.97628
Phoenix,Product1,157204759,Joycelyn,Barrientos,9236,437.2,263.33,4037979.2,2432115.88,1605863.32,33.47925,-111.98693
Tucson,Product1,856931293,Glady,Baumgardner,3867,9.33,6.92,36079.11,26759.64,9319.47,32.16329,-110.94183
Mesa,Product2,261548268,Trinidad,Major,6800,152.58,97.44,1037544,662592,374952,33.37884,-111.84345
Gilbert,Product1,364854514,Alden,Nesmith,7413,255.28,159.42,1892390.64,1181780.46,710610.18,33.33697,-111.75575
Goodyear,Product1,980961358,Ariel,Mauldin,7120,437.2,263.33,3112864,1874909.6,1237954.4,,
